url;Perfume;Brand;Country;Gender;Year;Top;Middle;Base
https://aromo.ru/fragrance/paul-smith-sunshine-for-men-2016-90778/;Sunshine Edition For Men 2016;Paul Smith;;Туалетная вода;2016;grapefruit, list-koriandra, pepper;karambola, coriander, nutmeg;anise, kedr, labdanum, moss
https://aromo.ru/fragrance/bottega-verde-podere-fiorito-60176/;Podere Fiorito;Bottega Verde;;Туалетная вода;;lotos, green-notes;peach, tuberoza;musk
https://aromo.ru/fragrance/perry-ellis-360-collection-for-men-1133547/;360 ° Collection for Men;Perry Ellis;;Туалетная вода;;cardamom, lavender, pepper;geranium, cinnamon, nutmeg, sage, vodyanaya-myata;woodyamber, labdanum, forest-accord, musk, vanil
https://aromo.ru/fragrance/lise-watier-vent-du-sud-717181/;Vent du Sud;Lise Watier;;Туалетная вода;2011;rose, strastocvet, jasmine;tropicheskije-frukty;ambra, drevesnyje-noty, musk, vanil
https://aromo.ru/fragrance/candies-vanilla-bon_bon-94823/;Candie's Coated Vanilla Bon-Bon;Candie`s;;Туалетная вода;2012;;floral-notes, krem-brule, nutmeg, vanil;
https://aromo.ru/fragrance/agatha-ruiz-de-la-prada-oh-la-la-al-amor-78071/;Oh La La Al Amor!;Agatha Ruiz de la Prada;;Туалетная вода;2011;orange, krasnye-frukty, mandarin;iris, lily-of-the-valley, lotos, jasmine;drevesnyje-noty, musk
https://aromo.ru/fragrance/candies-sugarplum-blosom-90424/;Candie's Coated Sugarplum Blossom;Candie`s;;Туалетная вода;2012;raspberry, sliva;floral-notes, sahar;pastila
https://aromo.ru/fragrance/bourois-clin-d_oeil-_-lady-rock-49078/;Clin d'Oeil Lady Rock;Bourjois;;Парфюмерная вода;2010;violet, iris, jasmine;karamel, peach;pachuli, sandal, vanil
https://aromo.ru/fragrance/morris-morriselle-eau-fra_che-74822/;Morriselle Eau Fraîche;Morris;;Туалетная вода;;orange, lemon, zelenoje-jabloko;iris, morskije-noty, peach, peony;white-musk, tonka-bean, kedr, pachuli
https://aromo.ru/fragrance/lentheric-hoity-toity-mademoiselle-la-pussycat-perfume-water-eau-de-parfum-1026577/;Hoity Toity Mademoiselle la Pussycat;Lentheric;;Парфюмерная вода;2009;orange;rose, vanil;pachuli
https://aromo.ru/fragrance/florascent-soflora-perfume-water-eau-de-parfum-1246763/;Soflora;Florascent;;Парфюмерная вода;2018;bergamot, mandarin;magnolija, mimosa, jasmine;ambretta, frezija
https://aromo.ru/fragrance/agatha-ruiz-de-la-prada-imagina-de-noche-582489/;Imagina De Noche;Agatha Ruiz de la Prada;;Туалетная вода;;orange, apelsinovyj-cvet-flerdoranzh, mandarin, tropicheskije-frukty;geliotrop, lotos, magnolija, rose, jasmine;ambra, musk, pachuli, sandal, vanil
https://aromo.ru/fragrance/bottega-verde-the-verde-530178/;The Verde;Bottega Verde;;Ароматная дымка;2017;orange, lemon, sage, timjan;rose, spices, jasmine;ambra, precious-woods, musk, green-tea
https://aromo.ru/fragrance/lise-watier-something-sweet-sorbet-89242/;Something Sweet Sorbet;Lise Watier;;Туалетная вода;2014;;orange, cyclamen, citruses, litsea-cubeba, mint, sorbet, voda;
https://aromo.ru/fragrance/korres-aegean-blue-547601/;Aegean Blue;Korres;;Одеколон;2015;orange, citruses, lime;lily-of-the-valley, lotos, vodyanoy-zhasmin;white-cedar, musk, sandal
https://aromo.ru/fragrance/asgharali-suha-perfume-water-eau-de-parfum-90438/;Suha;Asgharali;;Парфюмерная вода;;aldehydes, citruses, floral-notes, fruity-notes, green-notes;lily-of-the-valley, rose, jasmine;kedr, musk, pachuli, sandal
https://aromo.ru/fragrance/perry-ellis-360_-green-593297/;360° Green;Perry Ellis;;Туалетная вода;2013;;tonka-bean, grapefruit, cardamom, moss, morskije-noty, sage, vetiver, zelenoje-jabloko;
https://aromo.ru/fragrance/american-eagle-aerie-_-it_s-all-you-929091/;Aerie It's All You;American Eagle;;Парфюмерная вода;2017;;bamboo, white-musk, cvetok-grushi;
https://aromo.ru/fragrance/ulric-de-varens-mini-fashion-perfume-water-eau-de-parfum-73764/;Mini Fashion;Ulric de Varens;;Парфюмерная вода;2010;frezija, mandarin;white-flowers, violet, persikovyj-cvet;
https://aromo.ru/fragrance/bic-night-for-women-no_-20-76724/;Night for Women №20;Bic;;Духи / Экстракт;;bergamot;fruity-notes, gvozdika, ilang-ilang, mimosa;ambra, cashmeran, spices, vanil
https://aromo.ru/fragrance/lomani-cruiser-for-men-luxury-toilet-water-eau-de-toilette-50604/;Cruiser for Men Luxury;Lomani;;Туалетная вода;;basil, grapefruit, coriander;apelsinovyj-cvet-flerdoranzh, ginger, cardamom;kedr, tabak
https://aromo.ru/fragrance/al-rehab-venicia-white-perfume-water-eau-de-parfum-2288509/;Venicia White;Al-Rehab;;Парфюмерная вода;2016;artemizija-polyn, bergamot, black-currant;abrikos, pachuli, jasmine;ilang-ilang, list-apelsina, musk, vetiver
https://aromo.ru/fragrance/gosh-nothing-blue-toilet-water-eau-de-toilette-77501/;Nothing Blue;Gosh;;Туалетная вода;;lemon, mandarin, vinograd, green-notes;ginger, cypress, cinnamon, paprika, pepper, sage;dubovyj-moh, palisander, sandal
https://aromo.ru/fragrance/bi-es-royal-brand-old-light-toilet-water-eau-de-toilette-85525/;Royal Brand Old Light;Bi-es;;Туалетная вода;;bergamot, lavender, lemon, neroli, green-notes;cyclamen, iris, cinnamon, lily-of-the-valley, vanil, jasmine;ambra, tonka-bean, kedr, musk, sandal
https://aromo.ru/fragrance/via-paris-parfums-secrets-de-doline-87139/;Secrets de Doline;Via Paris Parfums;;Туалетная вода;;bergamot, dyna, violet, kivi;jabloko, orchid;ambra, musk, sandal
https://aromo.ru/fragrance/halis-iman-63630/;Iman;Khalis;;Парфюмерная вода;;orange;white-musk, zemlanika;floral-notes, vanil
https://aromo.ru/fragrance/sangado-vella-femme-993627/;Веllа Fеmmе;Sangado;;Духи / Экстракт;;black-currant, grusha;apelsinovyj-cvet-flerdoranzh, iris, jasmine;tonka-bean, pachuli, praline, vanil
https://aromo.ru/fragrance/yardley-gorgeous-perfume-water-eau-de-parfum-60875/;Gorgeous;Yardley;;Парфюмерная вода;;aldehydes, bergamot, lily-of-the-valley, peach;cyclamen, violet, gardenija, iris, orchid, rose, jasmine;ambra, musk
https://aromo.ru/fragrance/alan-bray-oriental-adventures-luxor-toilet-water-eau-de-toilette-78856/;Oriental Adventures Luxor;Alan Bray;;Туалетная вода;2012;cardamom, coriander, cinnamon, nutmeg;white-cedar, pachuli, sandal, vetiver;musk
https://aromo.ru/fragrance/viorica-miniature-sonata-852045/;Miniature Sonata;Viorica;;Туалетная вода;;orange, list-layma, list-limona;gvozdika, ilang-ilang, jasmine;pachuli, vanil
https://aromo.ru/fragrance/jacques-battini-dolce-amore-perfume-water-eau-de-parfum-2286535/;Dolce Amore;Jacques Battini;;Парфюмерная вода;2019;bergamot, black-currant, jabloko, pink-pepper;raspberry, rose, jasmine;ambra, musk, vanil
https://aromo.ru/fragrance/lush-superworld-unknown-toilet-water-eau-de-toilette-90841/;Superworld Unknown;Lush;;Туалетная вода;2011;;akacija, benzoin, bergamot, tonka-bean, ilang-ilang, cocoa, cypress, lime, lemon, neroli, ptitgrejn-list-citrusovyh, rose, sandal, vanil;
https://aromo.ru/fragrance/ulric-de-varens-eau-de-varens-_-2-perfume-water-eau-de-parfum-54019/;Eau De Varens № 2;Ulric de Varens;;Парфюмерная вода;1997;orange, fruity-notes, grapefruit, lemon, mandarin;neroli, rozmarin, lemon-verbena, jasmine;ambra, iris, pachuli, powdery-notes
https://aromo.ru/fragrance/al-musbah-empire-perfume-55090/;Empire Perfume;Al Musbah;;Парфюмерная вода;;;cognac, labdanum, lavender, juniper, pachuli, vetiver;
https://aromo.ru/fragrance/ulric-de-varens-varens-city-new-york-for-men-toilet-water-eau-de-toilette-95151/;Varens City New York for Men;Ulric de Varens;;Туалетная вода;2016;bergamot, dyna, grapefruit, ginger;chaj, coriander;ambra, white-cedar, pachuli
https://aromo.ru/fragrance/eau-jeune-orange-riviera-78710/;Orange Riviera;Eau Jeune;;Туалетная вода;2008;citruses, floral-notes;lily-of-the-valley, dew, rose-tea;musk, pachuli
https://aromo.ru/fragrance/oriflame-fresh-_-nature-_-cardamom-_-vetiver-cologne-eau-de-cologne-59162/;Fresh & Nature - Cardamom & Vetiver;Oriflame;;Одеколон;2014;;cardamom, kedr, vetiver;
https://aromo.ru/fragrance/springfield-urban-tribal-for-her-94599/;Urban Tribal for Her;Springfield;;Туалетная вода;2016;pink-pepper;floral-notes;ambra, drevesnyje-noty, musk
https://aromo.ru/fragrance/halis-ilham-perfume-oil-perfume-oil-640541/;Ilham;Khalis;;Масляные духи;;floral-notes, rose;krem-brule, vanil;white-musk
https://aromo.ru/fragrance/lr-enjoy-brasil-man-perfume-water-eau-de-parfum-55409/;Enjoy Brasil Man;LR Perfumes;;Парфюмерная вода;2014;;ambra, bergamot, drevesnyje-noty, lavender, voda;
https://aromo.ru/fragrance/ulric-de-varens-hot_-fragrances-brown-toilet-water-eau-de-toilette-62895/;Hot! Fragrances Brown;Ulric de Varens;;Туалетная вода;2008;;cloves, nutmeg, musk, pachuli, pepper, powdery-notes, sandal;
https://aromo.ru/fragrance/ciel-parfum-happy-essence-61798/;Happy Essence;Ciel;;Парфюмерная вода;;;black-currant, lily-of-the-valley, rose;
https://aromo.ru/fragrance/adolfo-dominguez-agua-de-bambu-pure-ice-hombre-toilet-water-eau-de-toilette-512195/;Agua de Bambu Pure Ice Hombre;Adolfo Dominguez;;Туалетная вода;2017;grapefruit, kumquat, morskije-noty;white-pepper, cardamom, mint;ambra, kedr, teak-wood
https://aromo.ru/fragrance/real-time-pin-up-lover-81237/;Pin Up Lover;Real Time;;Парфюмерная вода;;basil, bergamot, mandarin;apelsinovyj-cvet-flerdoranzh, gvozdika, jasmine;tonka-bean, sandal, vanil
https://aromo.ru/fragrance/yves-rocher-l_aube-de-neblina-toilet-water-eau-de-toilette-696785/;L'aube de Neblina;Yves Rocher;;Туалетная вода;1999;;floral-notes, gourmand-notes;
https://aromo.ru/fragrance/springfield-big-surf-for-her-499659/;Big Surf For Her;Springfield;;Туалетная вода;2017;;citruses, floral-notes, voda;
https://aromo.ru/fragrance/esika-magnat-select-730315/;Magnat Select;Esika;;;2015;;ginger, cardamom;
https://aromo.ru/fragrance/wycon-the-secret-potion-of-eternity-380580/;The Secret Potion of Eternity;Wycon;;Парфюмерная вода;;black-currant, citruses, jasmine;orchid, jasmine;ambra, pachuli, sandal, shokolad, vanil, vetiver
https://aromo.ru/fragrance/esika-cardigan-evolution-730337/;Cardigan Evolution;Esika;;;;;citruses, cinnamon, pepper, spices, green-notes;
https://aromo.ru/fragrance/marks-and-spencer-jasmine-and-honeysuckle-toilet-water-eau-de-toilette-65340/;Jasmine and Honeysuckle;Marks and Spencer;;Туалетная вода;;;mandarin, jasmine, honeysuckle;
https://aromo.ru/fragrance/bath-and-body-works-twilight-woods-signature-collection-for-men-cologne-eau-de-cologne-94004/;Twilight Woods for Men;Bath and Body Works;;Одеколон;2010;;drevesnyje-noty, musk, pepper, spices, vetiver, virginia-cedar;
https://aromo.ru/fragrance/al-musbah-tender-musk-perfume-water-eau-de-parfum-580233/;Tender Musk;Al Musbah;;Парфюмерная вода;2017;ilang-ilang, peach;white-flowers, rose;white-musk, pachuli, vanil
https://aromo.ru/fragrance/koto-parfums-millie-toilet-water-eau-de-toilette-73683/;Millie;Koto Parfums;;Туалетная вода;2012;black-currant, grapefruit, mandarin;lily-of-the-valley, raspberry;musk, vanil
https://aromo.ru/fragrance/parfums-christine-darvin-eau-de-cologne-fra_cheur-the-vert-390745/;Eau de Cologne Fraîcheur The Vert;Christine Darvin;;Одеколон;;;ambra, orange, white-musk, bergamot, dubovyj-moh, gvozdika, lemon, mint, reven, jasmine;
https://aromo.ru/fragrance/demeter-fragrance-belle-toilet-water-eau-de-toilette-1180039/;Belle;Demeter;;Туалетная вода;2018;;drevesnyje-noty, rose;
https://aromo.ru/fragrance/bi-es-kiss-of-love-red-perfume-water-eau-de-parfum-742089/;Kiss of Love Red;Bi-es;;Парфюмерная вода;;orange, bergamot, list-koriandra;violet, morkov, jasmine;musk, sandal, vanil
https://aromo.ru/fragrance/code-1371-life-colors-purple-dreams/;Life Colors Purple Dreams;Women' Secret;;Ароматная дымка;2019;;sandal, vanil, jasmine, lily;
https://aromo.ru/fragrance/nike-nike-casual-76809/;Casual Woman;Nike;;Туалетная вода;2010;;floral-notes;
https://aromo.ru/fragrance/bath-and-body-works-fresh-sparkling-snow-fragrant-haze-fragrance-mist-2290617/;Fresh Sparkling Snow;Bath and Body Works;;Ароматная дымка;2015;aldehydes, dyna, grusha, perechnaja-mata;paper, violet, lily-of-the-valley, raspberry, juniper;musk, sandal, fir-resin
https://aromo.ru/fragrance/al-rehab-royal-perfume-water-eau-de-parfum-85498/;Royal;Al-Rehab;;Парфюмерная вода;2010;;floral-notes, rose;
https://aromo.ru/fragrance/flormar-code-orange-49374/;Code Orange;Flormar;;Туалетная вода;;;ambra, grapefruit, cinnamon, mint;
https://aromo.ru/fragrance/al-musbah-smart-amazing-998629/;Smart Amazing;Al Musbah;;Парфюмерная вода;2014;frezija, pink-pepper;iris, jasmine;kedr, musk, pachuli
https://aromo.ru/fragrance/ulric-de-varens-varens-city-london-for-men-toilet-water-eau-de-toilette-95150/;Varens City London for Men;Ulric de Varens;;Туалетная вода;2016;basil, citruses, morskije-noty, rozmarin;artemizija-polyn, geranium, lavender, rose, sage;ambra, labdanum, moss, pachuli, vetiver
https://aromo.ru/fragrance/ulric-de-varens-hot_-fragrances-grey-toilet-water-eau-de-toilette-62896/;Hot! Fragrances Grey;Ulric de Varens;;Туалетная вода;2008;ananas, artemizija-polyn, lavender;frezija, geranium, coriander, zelenoje-jabloko;ambra, white-musk, boby, dubovyj-moh, labdanum
https://aromo.ru/fragrance/s-cute-sweet-amour-apple-luxe-red-perfume-water-eau-de-parfum-90933/;Sweet Amour Apple Luxe Red;S. Cute;;Парфюмерная вода;2009;bergamot, dyna, lemon;lily-of-the-valley, raspberry, rose;musk, sandal, virginia-cedar
https://aromo.ru/fragrance/lattafa-perfumes-royal-highness-gold-perfume-water-eau-de-parfum-85565/;Royal Highness Gold;Lattafa Perfumes;;Парфюмерная вода;;;drevesnyje-noty, ladan, oud;
https://aromo.ru/fragrance/flormar-code-green-49370/;Code Green;Flormar;;Туалетная вода;;tea-earl-grey, jablonevyj-cvet;cinnamon, lavender, lotos;white-cedar, bark
https://aromo.ru/fragrance/bath-and-body-works-oak-cologne-eau-de-cologne-77859/;Oak for Men;Bath and Body Works;;Одеколон;2010;aldehydes, bergamot, lemon, juniper, clary-sage;apelsinovyj-cvet-flerdoranzh, geranium, cloves, lavender, nutmeg, pepper;oak, coffee, musk, pachuli, sandal, vetiver, virginia-cedar
https://aromo.ru/fragrance/tonymoly-l_eau-par-la-france-lune-760245/;Lune;TonyMoly;;Парфюмерная вода;;apelsinovyj-cvet-flerdoranzh, bergamot;tuberoza, jasmine;kedr, musk, sandal
https://aromo.ru/fragrance/zara-london-242_248-oxford-st-toilet-water-eau-de-toilette-2292092/;London 242-248 Oxford St;Zara;;Туалетная вода;;bergamot, tangerine;lemon;kedr
https://aromo.ru/fragrance/jafra-sweetie-pop-toilet-water-eau-de-toilette-504338/;Sweetie Pop;Jafra;;Туалетная вода;2017;;krasnye-frukty, lichi, musk, rose, sherbet;
https://aromo.ru/fragrance/unic-n-collection-originale-pivoine-49503/;Pivoine;Unic;;Парфюмерная вода;2016;;white-musk, peony;
https://aromo.ru/fragrance/ulric-de-varens-hot_-fragrances-red-toilet-water-eau-de-toilette-62897/;Hot! Fragrances Red;Ulric de Varens;;Туалетная вода;2008;;apelsinovyj-cvet-flerdoranzh, dubovyj-moh, dyna, jabloko, lemon, pachuli;
https://aromo.ru/fragrance/city-parfum-cruise-50596/;Cruise;City Parfum;;Туалетная вода;2012;tropicheskije-frukty;frezija, jasmine;musk, peach, vanil
https://aromo.ru/fragrance/all-good-scents-musk-383346/;Musk;All Good Scents;;Парфюмерная вода;2016;mandarin;ilang-ilang, musk, rom;ambra, tonka-bean, musk, pachuli, oud
https://aromo.ru/fragrance/sabon-patchouli-lavender-vanilla-toilet-water-eau-de-toilette-2243803/;Patchouli Lavender Vanilla;Sabon;;Туалетная вода;2019;lavender;ambra, lavender, pachuli;labdanum, vanil
https://aromo.ru/fragrance/zermat-sharon-for-her-873191/;Sharon For Her;Zermat;;;;;white-flowers, fruity-notes;
https://aromo.ru/fragrance/lacqua-di-fiori-h2o-frozen-61532/;H₂O Frozen;L`acqua Di Fiori;;Одеколон;2011;lime, tangerine;cardamom, nutmeg;musk, sandal
https://aromo.ru/fragrance/anthropologie-pharmacia-_-fleur-d_oranger-904577/;Pharmacia - Fleur d'Oranger;Anthropologie;;Парфюмерная вода;2016;;apelsinovyj-cvet-flerdoranzh, drevesnyje-noty, rose;
https://aromo.ru/fragrance/o-boticario-nativa-spa-celebrando-a-delicadeza-do-amor-76144/;Celebrando a Delicadeza do Amor;O Boticario;;Одеколон;2014;mandarin, green-notes;frezija, magnolija;cashmeran, sandal
https://aromo.ru/fragrance/armaf-skin-couture-for-her-perfume-water-eau-de-parfum-88672/;Skin Couture for Her;Armaf;;Парфюмерная вода;2013;bergamot, black-currant, raspberry;ilang-ilang, list-fialki;drevesnyje-noty, musk
https://aromo.ru/fragrance/shaka-sulla-pelle-profumo-tiare-90477/;Sulla Pelle Profumo Tiare;Shaka;;Туалетная вода;;;tiare;
https://aromo.ru/fragrance/faberlic-queenship-absolute-she-perfume-water-eau-de-parfum-2418363/;Queenship Absolute She;Faberlic;;Парфюмерная вода;2022;bergamot, yagody;violet, peony, rose;musk, pachuli, praline
https://aromo.ru/fragrance/jeanne-arthes-sexy-vanilla-toilet-water-eau-de-toilette-87686/;Sexy Vanilla;Jeanne Arthes;;Туалетная вода;2000;star-anise, grapefruit, lemon;drevesnyje-noty, ginger, jasmine;benzoin, musk, vanil
https://aromo.ru/fragrance/zermat-embl_me-elixir-for-men-873301/;Emblème Elixir For Men;Zermat;;;;;arbuz, jabloko, lemon, musk, pachuli;
https://aromo.ru/fragrance/sangado-velvet-touch-993639/;Velvet Touch;Sangado;;Духи / Экстракт;;frezija, lily-of-the-valley, rose;dubovyj-moh, musk, lily;gardenija, rose, lily
